,Sprint_runner,Exchange_runner,Result_runner,Arm_Strength_runner,Result_catcher,Exchange_catcher,Arm_Strength_catcher,Sprint_catcher,Date,Runner_id,Result
6042,27.619999999999997,0.7328571428571429,1.0,80.72857142857141,0.7,0.711,78.05000000000001,26.959999999999997,2020-08-06,489265,1
6043,27.43,0.7071428571428572,0.6,79.88571428571429,0.9,0.7370000000000001,78.61,27.620000000000005,2020-08-05,527054,1
6044,25.699999999999996,0.71,0.6,79.6,0.9,0.7370000000000001,78.61,27.620000000000005,2020-08-05,598287,1
6045,27.839999999999996,0.7585714285714286,1.0,86.11428571428571,0.9,0.7370000000000001,78.61,27.620000000000005,2020-08-05,570663,1
6046,28.5,0.72,0.7,78.39999999999999,1.0,0.7480000000000001,84.52000000000001,28.26,2020-08-05,669064,0
6047,28.0,0.7299999999999999,1.0,80.73,0.9,0.732,81.9,28.61428571428571,2020-08-05,605288,0
6048,27.390000000000004,0.75,0.4,81.2,0.5,0.726,81.45000000000002,27.883333333333336,2020-08-05,642100,1
6049,27.699999999999996,0.7366666666666666,0.7,82.66666666666667,0.7,0.7509999999999999,81.21000000000001,27.700000000000003,2020-08-05,656794,1
6050,26.300000000000004,0.7314285714285714,0.4,81.32857142857142,0.7,0.7509999999999999,81.21000000000001,27.700000000000003,2020-08-05,458708,0
6051,27.300000000000004,0.6942857142857143,0.7,79.94285714285715,1.0,0.8060000000000003,81.49999999999999,28.18,2020-08-05,677976,0
6052,28.800000000000004,0.6757142857142856,0.7,80.31428571428572,0.8,0.7849999999999998,79.55000000000001,28.93333333333333,2020-08-05,607200,1
6053,27.300000000000004,0.7866666666666668,0.7,78.73333333333333,1.0,0.756,82.17999999999999,28.7,2020-08-05,592879,1
6054,27.800000000000004,0.7470000000000001,1.0,85.17999999999998,0.7,0.7160000000000001,89.63999999999999,27.477777777777778,2020-08-05,501593,1
6055,26.660000000000004,0.71,0.6,82.60000000000001,0.7,0.762,78.18,28.220000000000006,2020-08-04,458681,1
6056,28.0,0.7520000000000001,0.9,81.5,0.8,0.6899999999999998,77.60000000000001,28.066666666666663,2020-08-04,605540,1
6057,26.1,0.69,0.7,80.1,0.7,0.678,77.47999999999999,29.0,2020-08-04,517008,1
6058,29.619999999999997,0.7428571428571428,0.6,83.21428571428571,1.0,0.7569999999999999,82.21000000000001,28.266666666666666,2020-08-04,607644,1
6059,27.300000000000004,0.7440000000000001,0.6,83.64000000000001,0.8,0.9000000000000001,79.29999999999998,28.466666666666665,2020-08-04,641154,1
6060,29.1,0.6799999999999999,0.9,88.39999999999999,0.7,0.734,80.67999999999999,28.400000000000002,2020-08-04,533167,1
6061,26.640000000000004,0.7480000000000001,1.0,80.77000000000001,0.7,0.734,80.67999999999999,28.400000000000002,2020-08-04,621097,1
6062,26.73,0.7250000000000002,0.6,81.77,0.8,0.651,78.94,28.25714285714286,2020-08-04,623149,1
6063,30.110000000000003,0.7114285714285714,0.7,82.85714285714286,0.8,0.651,78.94,28.25714285714286,2020-08-04,544727,0
6064,28.199999999999996,0.78,0.7,79.1,0.6,0.6899999999999998,78.93999999999998,27.614285714285717,2020-08-04,570488,1
6065,29.21,0.743,1.0,85.81,0.7,0.7219999999999999,76.99999999999999,28.171428571428574,2020-08-04,669456,0
6066,28.0,0.7275,0.6,80.025,0.6,0.747,83.00000000000001,28.625,2020-08-04,605397,1
6067,28.8,0.728,0.7,80.06000000000002,0.7,0.75,84.34,26.9,2020-08-03,621219,0
6068,28.47,0.7471428571428572,0.7,81.15,0.7,0.75,84.34,26.9,2020-08-03,592858,1
6069,27.839999999999996,0.708,0.6,79.28,1.0,0.8080000000000002,81.64999999999999,28.02,2020-08-03,573124,1
6070,26.520000000000003,0.7500000000000001,1.0,81.94,0.7,0.7400000000000001,78.05,27.35714285714286,2020-08-03,594798,1
6071,26.96,0.7079999999999999,0.4,78.03,0.7,0.737,81.07000000000001,27.814285714285717,2020-08-03,543734,1
6072,25.869999999999994,0.7019999999999997,0.6,82.59,0.6,0.698,87.28,28.471428571428568,2020-08-03,501625,1
6073,27.4,0.6725000000000001,0.6,86.275,0.8,0.691,77.50999999999999,27.912499999999998,2020-08-03,543243,0
6074,27.880000000000003,0.7380000000000001,1.0,79.73000000000002,0.6,0.7699999999999999,81.89999999999999,27.1,2020-08-02,621107,1
6075,27.21999999999999,0.6871428571428569,0.7,79.11428571428571,0.7,0.7420000000000001,74.91,28.5625,2020-08-02,598264,1
6076,28.49,0.725,0.7,79.59999999999998,0.8,0.7070000000000001,76.0,27.9,2020-08-02,445276,1
6077,27.390000000000004,0.7100000000000001,1.0,80.14285714285714,0.8,0.6940000000000001,78.41999999999999,27.775,2020-08-02,657624,1
6078,28.1,0.7449999999999999,0.8,82.35,0.6,0.771,81.83,28.3,2020-08-02,607572,1
6079,27.339999999999996,0.7,0.8,76.9,0.6,0.771,81.83,28.3,2020-08-02,607572,1
6080,27.800000000000004,0.7479999999999999,0.9,80.32000000000001,0.7,0.7209999999999999,76.89999999999999,28.233333333333334,2020-08-02,650644,0
6081,28.140000000000004,0.702,0.7,82.16,0.9,0.7559999999999999,82.79999999999998,28.2,2020-08-02,596057,1
6082,26.699999999999996,0.7190000000000001,0.6,82.22,0.5,0.7780000000000001,80.67,27.95,2020-08-01,641447,0
6083,30.35,0.7714285714285714,1.0,78.87142857142858,0.8,0.6799999999999999,75.20000000000002,28.179999999999996,2020-08-01,502624,1
6084,28.020000000000003,0.692,0.7,81.45000000000002,0.8,0.7539999999999999,82.49999999999999,28.2,2020-08-01,596057,1
6085,27.420000000000005,0.68,0.7,75.8,0.6,0.747,83.00000000000001,28.625,2020-08-01,600887,0
6086,28.300000000000004,0.7,0.6,81.85,0.8,0.7400000000000001,,28.24285714285714,2020-08-01,615698,1
6087,25.699999999999996,0.75,1.0,81.1,1.0,0.654,80.02,28.380000000000003,2020-08-01,607192,1
6088,27.350000000000005,0.7633333333333333,0.7,83.86666666666666,1.0,0.654,80.02,28.380000000000003,2020-08-01,607192,0
6089,28.310000000000002,0.7270000000000001,0.7,81.45,0.7,0.7400000000000001,77.9,27.183333333333337,2020-08-01,642584,1
6090,28.32,0.7333333333333334,0.6,82.54444444444444,1.0,0.8100000000000003,81.79999999999998,28.233333333333334,2020-08-01,628317,1
6091,29.9,0.7299999999999999,1.0,79.06666666666668,0.8,0.7199999999999999,76.79999999999998,28.066666666666666,2020-08-01,471911,0
6092,27.339999999999996,0.71,0.7,80.8,0.4,0.6899999999999998,79.14999999999999,28.2,2020-08-01,607391,1
6093,27.339999999999996,0.71,0.7,80.8,0.4,0.6899999999999998,79.14999999999999,28.2,2020-08-01,592612,1
6094,29.220000000000006,0.71,1.0,76.0,0.9,0.7340000000000002,78.72,27.71,2020-08-01,570663,1
6095,28.53,0.7529999999999999,0.9,81.72,0.7,0.67,77.5,29.25,2020-08-01,461829,0
6096,27.270000000000003,0.7942857142857144,1.0,78.74285714285715,0.9,0.708,78.88000000000001,27.888888888888886,2020-07-31,640444,0
6097,28.520000000000003,0.68,0.7,83.2,1.0,0.689,72.75000000000001,27.450000000000003,2020-07-31,668678,1
6098,28.6,0.74,1.0,83.5,1.0,0.689,72.75000000000001,27.450000000000003,2020-07-31,668678,1
6099,27.5,0.6799999999999999,0.4,82.12857142857142,0.7,0.764,78.11,28.259999999999998,2020-07-31,501985,1
6100,27.54,,1.0,,0.8,0.7390000000000001,82.32,28.76666666666667,2020-07-31,592135,1
6101,28.28,0.74,0.6,83.4,0.8,0.7390000000000001,82.32,28.76666666666667,2020-07-31,598287,0
6102,27.199999999999996,0.7399999999999999,0.9,81.2,0.6,0.71,78.20000000000002,26.939999999999998,2020-07-31,461325,1
6103,27.800000000000004,0.724,1.0,76.28,0.6,0.7119999999999999,75.72999999999999,27.233333333333334,2020-07-31,453268,1
6104,29.24,0.7257142857142858,0.7,81.44285714285715,0.6,0.7119999999999999,75.72999999999999,27.233333333333334,2020-07-31,453268,1
6105,29.1,0.7460000000000001,0.7,80.67999999999999,0.8,0.6899999999999998,79.70000000000002,28.439999999999998,2020-07-31,572971,1
6106,26.800000000000004,0.7299999999999999,0.4,78.82857142857142,0.9,0.652,80.11,28.775,2020-07-31,664126,1
6107,28.2,0.7314285714285713,1.0,82.44285714285715,0.7,0.7300000000000001,81.0,27.97142857142857,2020-07-31,468504,1
6108,26.4,0.7390000000000001,1.0,83.05000000000003,0.7,0.7400000000000001,77.45,27.075,2020-07-31,476454,1
6109,28.340000000000003,0.7060000000000002,0.7,82.38000000000002,0.7,0.7400000000000001,77.45,27.075,2020-07-31,476454,1
6110,28.170000000000005,0.7057142857142856,0.7,79.05714285714286,0.7,0.6899999999999998,77.39999999999999,27.874999999999996,2020-07-31,628452,1
6111,26.8,0.7259999999999998,0.6,83.12000000000002,0.5,0.6899999999999998,79.21999999999998,28.2,2020-07-31,592169,0
6112,27.5,0.7514285714285714,0.9,81.21428571428571,0.6,0.7460000000000001,77.75999999999999,28.071428571428566,2020-07-30,518858,1
6113,26.800000000000004,0.7285714285714285,0.7,79.58571428571429,0.9,0.7250000000000001,79.05,27.811111111111114,2020-07-30,605164,1
6114,26.800000000000004,0.7285714285714285,0.7,79.58571428571429,0.9,0.7250000000000001,79.05,27.811111111111114,2020-07-30,664918,1
6115,28.4,0.7525,0.9,87.45,0.9,0.7250000000000001,79.05,27.811111111111114,2020-07-30,664918,1
6116,29.27,0.7399999999999999,0.7,79.2,1.0,0.7699999999999999,73.60000000000001,27.849999999999998,2020-07-30,453343,0
6117,26.93,0.724,0.7,77.71,0.6,0.6899999999999998,79.42999999999999,28.150000000000002,2020-07-30,527048,0
6118,28.199999999999996,0.7085714285714285,0.9,79.44285714285715,0.8,0.7400000000000001,77.3,26.7,2020-07-30,571927,0
6119,27.500000000000007,0.7949999999999999,0.7,79.4,0.7,0.7120000000000001,90.42999999999998,27.4375,2020-07-30,457918,1
6120,28.380000000000003,0.708,1.0,79.59,0.9,0.7909999999999998,78.93,28.950000000000003,2020-07-30,607200,0
6121,29.409999999999997,0.7299999999999999,0.4,83.89999999999999,1.0,0.7579999999999999,82.24,28.183333333333334,2020-07-29,607644,1
6122,27.700000000000006,0.7433333333333335,0.6,81.28888888888889,0.6,0.696,87.26,28.5,2020-07-29,501625,1
6123,28.5,0.7349999999999999,0.7,82.57,0.9,0.7190000000000001,79.27000000000001,28.022222222222226,2020-07-29,571760,0
6124,25.699999999999996,0.69,0.4,80.1,0.9,0.7190000000000001,79.27000000000001,28.022222222222226,2020-07-29,572703,1
6125,28.370000000000005,0.7130000000000001,0.7,83.18,0.8,0.6500000000000001,80.20000000000002,28.900000000000002,2020-07-29,621237,1
6126,27.110000000000003,0.7100000000000001,0.7,80.10000000000001,0.9,0.7400000000000001,77.15,27.100000000000005,2020-07-29,594798,0
6127,28.740000000000002,,1.0,,0.8,0.709,76.0,27.788888888888888,2020-07-29,669160,1
6128,28.740000000000002,,1.0,,0.8,0.709,76.0,27.788888888888888,2020-07-29,642701,1
6129,27.669999999999998,0.7066666666666667,0.3,83.46666666666665,0.8,0.71,,28.375,2020-07-29,543294,0
6130,27.9,0.7014285714285714,1.0,82.67142857142858,0.7,0.7300000000000001,80.5,28.560000000000002,2020-07-29,663878,1
6131,28.089999999999996,0.7325,0.9,81.6,0.8,0.77,81.4,27.666666666666668,2020-07-29,518516,1
6132,28.089999999999996,0.7325,0.9,81.6,0.8,0.77,81.4,27.666666666666668,2020-07-29,444468,1
6133,26.580000000000002,0.7510000000000001,0.8,80.27000000000001,0.6,0.7199999999999999,75.89999999999999,27.56666666666667,2020-07-29,608032,1
6134,27.180000000000007,0.7128571428571427,1.0,80.88571428571429,0.9,0.8699999999999999,75.20000000000002,28.73333333333333,2020-07-28,643316,1
6135,28.199999999999996,0.71,1.0,81.42,0.7,0.694,87.24000000000001,28.462500000000002,2020-07-28,621107,0
6136,28.800000000000004,0.7424999999999999,0.7,83.125,0.9,0.716,79.38000000000001,28.08888888888889,2020-07-28,598287,1
6137,27.1,0.7457142857142858,0.4,83.28571428571429,1.0,0.6859999999999999,72.70000000000002,27.566666666666666,2020-07-28,518876,1
6138,28.46,0.68,0.6,83.075,0.6,0.766,78.03999999999999,28.209999999999997,2020-07-28,502043,1
6139,26.9,0.7333333333333331,0.6,79.43333333333334,0.7,0.7400000000000001,74.79999999999998,28.8,2020-07-28,592169,1
6140,28.199999999999996,0.7020000000000002,0.9,83.62,0.9,0.7380000000000001,82.35,28.75,2020-07-28,458676,1
6141,28.199999999999996,0.77,0.7,81.225,0.9,0.7300000000000001,81.29999999999998,27.65,2020-07-28,630023,0
6142,28.29,0.7009999999999998,0.9,80.22,0.9,0.7300000000000001,78.70000000000002,27.849999999999998,2020-07-28,501789,1
6143,27.699999999999996,0.7459999999999999,1.0,80.09,0.9,0.7300000000000001,78.70000000000002,27.849999999999998,2020-07-28,501789,1
6144,27.090000000000003,0.6849999999999999,0.9,80.95,1.0,0.7589999999999999,82.27,28.733333333333334,2020-07-27,592879,1
6145,27.800000000000004,0.77,1.0,80.86666666666667,0.6,0.7080000000000001,91.21999999999998,27.385714285714283,2020-07-27,501593,1
6146,26.9,0.7025000000000001,0.7,83.125,0.9,0.7400000000000001,77.0,27.200000000000003,2020-07-27,608379,1
6147,26.78,0.7242857142857143,0.4,84.31428571428572,0.8,0.6970000000000001,78.66,27.924999999999997,2020-07-27,657624,1
6148,27.5,0.705,0.7,79.60000000000001,0.9,0.7400000000000001,82.5,28.928571428571427,2020-07-27,605288,0
6149,28.199999999999996,0.6899999999999998,1.0,80.10000000000001,0.6,0.747,83.00000000000001,28.625,2020-07-27,608717,0
6150,26.5,0.728,1.0,80.53,0.8,0.75,84.30999999999999,27.7,2020-07-27,518886,1
6151,27.0,0.72,0.7,80.8,0.8,0.782,81.64,27.749999999999996,2020-07-26,668678,1
6152,29.300000000000004,0.6549999999999999,0.6,80.41,0.8,0.782,81.64,27.749999999999996,2020-07-26,656464,1
6153,26.4,0.7000000000000001,0.4,84.22857142857143,0.8,0.782,81.64,27.749999999999996,2020-07-26,656464,1
6154,27.579999999999995,0.717,1.0,81.98000000000002,0.9,0.7400000000000001,82.39999999999999,28.633333333333336,2020-07-26,592135,0
6155,28.810000000000002,0.7085714285714287,1.0,80.48571428571428,0.7,0.768,77.97,28.07,2020-07-26,446372,0
6156,27.0,0.716,0.7,83.44000000000001,0.8,0.75,84.29999999999998,27.54,2020-07-26,543022,1
6157,28.4,0.7525,0.9,87.45,1.0,0.7400000000000001,84.5,28.72,2020-07-26,606965,1
6158,26.9,0.7157142857142856,0.4,82.72857142857143,1.0,0.7400000000000001,84.5,28.72,2020-07-26,606965,1
6159,28.199999999999996,0.7066666666666664,0.7,80.80000000000001,1.0,0.71,77.79999999999998,27.82857142857143,2020-07-26,552640,1
6160,28.32,0.7211111111111113,0.9,84.23333333333332,0.6,0.724,81.50000000000001,28.0,2020-07-26,671790,0
6161,27.9,0.6885714285714286,0.7,80.45714285714284,0.6,0.748,77.63,28.471428571428568,2020-07-26,545333,1
6162,28.090000000000003,0.737142857142857,1.0,83.24285714285715,0.6,0.7000000000000001,92.79999999999998,27.128571428571426,2020-07-26,642528,0
6163,27.96,0.76,1.0,82.26666666666667,1.0,0.6799999999999999,72.60000000000001,27.05,2020-07-25,592662,1
6164,27.96,0.76,1.0,82.26666666666667,1.0,0.6799999999999999,72.60000000000001,27.05,2020-07-25,592233,1
6165,28.43,0.7075000000000001,0.7,86.57499999999999,0.7,0.6819999999999999,81.22,28.375,2020-07-25,621381,0
6166,27.699999999999996,0.6914285714285714,0.4,84.77142857142857,0.8,0.751,82.04999999999998,28.025000000000002,2020-07-25,641302,0
6167,29.300000000000004,0.7220000000000001,1.0,86.20000000000002,0.8,0.751,82.04999999999998,28.025000000000002,2020-07-25,571656,1
6168,27.4,0.725,1.0,81.59,0.9,0.71,79.60000000000001,28.22222222222222,2020-07-25,605164,1
6169,27.4,0.725,1.0,81.59,0.9,0.71,79.60000000000001,28.22222222222222,2020-07-25,641871,1
6170,26.4,0.73,1.0,87.89999999999999,0.7,0.7289999999999999,84.19,28.37142857142857,2020-07-25,592351,0
6171,26.699999999999996,0.735,0.7,85.67500000000001,0.6,0.79,73.79999999999998,28.48333333333333,2020-07-25,450172,1
6172,29.4,0.6800000000000002,1.0,79.83333333333333,0.6,0.747,83.00000000000001,28.625,2020-07-25,605195,1
6173,28.199999999999996,0.6999999999999998,1.0,83.2,0.8,0.79,81.79999999999998,27.75714285714286,2020-07-24,518516,1
6174,28.199999999999996,0.6999999999999998,1.0,83.2,0.8,0.79,81.79999999999998,27.75714285714286,2020-07-24,656464,1
6175,28.9,0.6966666666666667,1.0,81.40000000000002,0.7,0.7699999999999999,81.89999999999999,28.342857142857145,2020-07-24,605397,0
6176,28.9,0.6650000000000001,1.0,81.64999999999999,0.7,0.7699999999999999,77.89999999999999,27.860000000000003,2020-07-24,458681,1
6177,29.4,0.7520000000000001,1.0,81.88000000000002,0.6,0.744,79.1,27.740000000000002,2020-07-24,669456,0
6178,28.5,0.7533333333333333,0.7,84.1,0.6,0.744,79.1,27.740000000000002,2020-07-24,669456,1
6179,26.4,0.7140000000000001,0.7,79.52000000000001,0.7,0.6899999999999998,87.20000000000002,28.75714285714286,2020-07-24,605400,1
6180,28.5,0.7000000000000001,0.4,79.64285714285714,0.8,0.75,81.89999999999999,28.025000000000002,2020-07-24,641853,1
6181,28.1,0.7142857142857143,0.7,81.15714285714286,0.6,0.75,77.5,28.842857142857138,2020-07-22,548384,1
6182,28.4,0.677,0.9,82.74000000000001,0.8,0.8100000000000003,87.60000000000001,29.1,2020-07-21,445213,0
6183,28.0,0.7200000000000001,0.9,83.02857142857142,1.0,0.7599999999999999,82.29999999999998,28.71666666666667,2020-07-21,571710,1
6184,28.800000000000004,0.697,1.0,81.4,0.8,0.6799999999999999,81.29999999999998,27.849999999999998,2020-07-20,572070,0
6185,27.5,0.7474999999999999,0.8,80.75,0.8,0.71,,28.375,2020-07-20,518886,0
6186,27.5,0.7171428571428572,0.9,82.21428571428571,0.4,0.75,78.89999999999999,28.220000000000006,2020-07-20,605182,1
6187,28.4,0.73,0.9,80.77000000000001,0.6,0.747,83.00000000000001,28.625,2020-07-20,593144,1
6188,29.9,0.722857142857143,1.0,85.44285714285715,0.9,0.6799999999999999,77.10000000000001,29.200000000000003,2020-07-20,502171,0
6189,26.300000000000004,0.7057142857142856,0.6,80.17142857142856,0.9,0.6500000000000001,79.0,28.583333333333332,2020-07-18,519144,0
6190,27.96,0.7314285714285714,1.0,84.6857142857143,0.9,0.6899999999999998,81.79999999999998,27.933333333333337,2020-07-18,502154,1
6191,30.5,0.75,1.0,80.2,1.0,0.7999999999999999,78.0,28.785714285714285,2020-07-18,453286,1
6192,28.300000000000004,0.7350000000000001,0.9,80.2,1.0,0.7999999999999999,78.0,28.785714285714285,2020-07-18,453286,0
6193,26.420000000000005,0.7033333333333333,0.7,82.83333333333333,0.8,0.75,84.29999999999998,27.74,2019-09-29,502706,1
6194,28.4,0.689,0.9,83.19,1.0,0.6500000000000001,79.0,28.459999999999997,2019-09-29,641341,1
6195,28.800000000000004,0.6928571428571428,1.0,80.95714285714287,1.0,0.6500000000000001,79.0,28.459999999999997,2019-09-29,621141,0
6196,28.43,0.6528571428571429,0.7,80.28571428571429,0.9,0.7710000000000001,78.37000000000002,28.144444444444442,2019-09-29,641541,0
6197,28.199999999999996,0.7171428571428571,0.7,81.47142857142858,0.6,0.6500000000000001,80.20000000000002,28.7,2019-09-29,605483,1
6198,28.199999999999996,,1.0,,0.8,0.75,80.39999999999999,28.083333333333332,2019-09-29,605447,1
6199,28.5,0.69,1.0,80.1,1.0,0.71,77.79999999999998,27.8625,2019-09-29,596071,1
6200,25.9,0.7375,1.0,83.125,0.6,0.7000000000000001,92.79999999999998,27.800000000000004,2019-09-29,643338,1
6201,26.4,0.7200000000000001,0.6,80.8,0.6,0.7000000000000001,92.79999999999998,27.800000000000004,2019-09-29,643338,1
6202,26.4,0.7200000000000001,0.6,80.8,0.6,0.7000000000000001,92.79999999999998,27.800000000000004,2019-09-29,643338,1
6203,26.4,0.7200000000000001,0.6,80.8,0.6,0.7000000000000001,92.79999999999998,27.800000000000004,2019-09-29,493603,1
6204,29.199999999999996,0.716,1.0,82.28999999999999,0.6,0.7699999999999999,81.89999999999999,27.599999999999998,2019-09-29,658305,0
6205,29.199999999999996,0.716,1.0,82.28999999999999,0.6,0.7699999999999999,81.89999999999999,27.599999999999998,2019-09-29,453172,0
6206,28.300000000000004,0.7128571428571429,0.4,82.17142857142858,0.7,0.6899999999999998,77.39999999999999,27.128571428571426,2019-09-29,571710,1
6207,27.51,0.7259999999999999,0.7,80.67,0.6,0.7800000000000001,82.10000000000001,27.85,2019-09-28,594835,1
6208,27.199999999999996,0.68,1.0,79.19999999999999,1.0,0.71,77.79999999999998,27.8625,2019-09-28,660761,1
6209,26.4,0.69,0.7,84.1,0.6,0.7199999999999999,75.89999999999999,27.257142857142856,2019-09-28,572021,0
6210,28.199999999999996,0.68,0.7,82.9,0.6,0.71,78.20000000000002,25.925,2019-09-28,592662,1
6211,28.4,0.7014285714285714,0.7,81.58571428571427,0.6,0.71,78.20000000000002,25.925,2019-09-28,592662,0
6212,25.9,0.7342857142857143,1.0,82.25714285714285,0.7,0.6899999999999998,81.79999999999998,29.1,2019-09-28,622663,1
6213,26.9,0.7600000000000001,1.0,87.3,0.7,0.6899999999999998,81.79999999999998,29.1,2019-09-28,622663,1
6214,27.1,0.7200000000000001,0.9,82.8,0.7,0.6899999999999998,81.79999999999998,29.1,2019-09-28,622663,1
6215,26.9,0.7600000000000001,1.0,87.3,0.7,0.6899999999999998,81.79999999999998,29.1,2019-09-28,622663,1
6216,28.800000000000004,0.751,1.0,82.24000000000002,0.8,0.7790000000000001,77.20000000000002,27.9625,2019-09-28,592314,0
6217,27.6,0.6739999999999999,1.0,80.02000000000001,0.8,0.71,81.70000000000002,29.066666666666666,2019-09-28,425794,1
6218,26.4,,0.6,,0.8,0.6899999999999998,77.39999999999999,28.025,2019-09-28,607219,0
6219,27.800000000000004,0.7800000000000001,1.0,77.2,0.8,0.8100000000000003,87.60000000000001,29.36666666666667,2019-09-28,650671,1
6220,27.9,0.7233333333333334,1.0,80.06666666666668,0.5,0.6500000000000001,79.89999999999999,28.300000000000004,2019-09-28,625643,0
6221,28.199999999999996,,1.0,,0.6,0.7300000000000001,80.5,28.525000000000002,2019-09-28,663423,1
6222,28.5,0.7450000000000001,0.6,84.7,1.0,0.8100000000000003,81.79999999999998,28.233333333333334,2019-09-28,626929,1
6223,27.0,0.71,0.7,82.2,0.9,0.7199999999999999,76.79999999999998,28.0,2019-09-28,488768,1
6224,27.199999999999996,0.6957142857142857,0.3,80.28571428571429,0.9,0.7199999999999999,76.79999999999998,28.0,2019-09-28,605155,1
6225,28.4,0.737142857142857,0.7,86.74285714285713,0.7,0.71,,28.375,2019-09-27,640462,1
6226,28.9,0.7085714285714287,1.0,80.21428571428571,0.8,0.75,84.29999999999998,27.816666666666666,2019-09-27,621219,1
6227,28.9,0.67,1.0,80.1,0.9,0.7400000000000001,82.5,28.957142857142856,2019-09-27,605200,1
6228,28.6,0.7142857142857143,0.7,81.82857142857142,0.6,0.7000000000000001,92.79999999999998,27.475,2019-09-27,518715,1
6229,28.4,0.7009999999999998,0.6,84.00999999999999,1.0,0.6500000000000001,79.0,27.950000000000003,2019-09-27,573186,1
6230,28.800000000000004,0.71,1.0,81.58571428571429,1.0,0.6500000000000001,79.0,27.950000000000003,2019-09-27,573186,1
6231,27.699999999999996,0.7500000000000001,1.0,80.07000000000002,0.4,0.6500000000000001,80.20000000000002,28.5,2019-09-27,607192,1
6232,28.199999999999996,0.735,0.7,83.55,0.4,0.6500000000000001,80.20000000000002,28.5,2019-09-27,607192,1
6233,29.199999999999996,0.71,1.0,81.60000000000001,0.7,0.7699999999999999,81.89999999999999,28.060000000000002,2019-09-27,592826,1
6234,26.4,0.708,0.9,78.21000000000001,0.7,0.7699999999999999,81.89999999999999,28.060000000000002,2019-09-27,504379,0
6235,28.199999999999996,0.707,0.7,78.45000000000002,0.7,0.7699999999999999,81.89999999999999,28.35714285714286,2019-09-27,643230,1
6236,27.199999999999996,0.7079999999999999,0.7,79.69000000000001,0.7,0.75,77.5,29.0,2019-09-27,547179,0
6237,26.300000000000004,0.7370000000000001,0.7,80.60000000000001,1.0,0.71,77.79999999999998,27.82857142857143,2019-09-26,502239,1
6238,28.1,0.7375,0.7,83.2,1.0,0.71,77.79999999999998,27.82857142857143,2019-09-26,502239,1
6239,30.199999999999996,0.73,1.0,82.25,0.5,0.75,78.89999999999999,28.020000000000003,2019-09-26,471911,0
6240,27.199999999999996,0.72,0.6,79.87000000000002,0.8,0.71,76.0,27.849999999999994,2019-09-26,621249,1
6241,28.0,0.732,0.7,80.56,0.6,0.7699999999999999,81.89999999999999,28.060000000000002,2019-09-26,450306,1
6242,26.4,0.7371428571428572,0.9,85.2,0.6,0.7699999999999999,81.89999999999999,28.060000000000002,2019-09-26,450306,1
6243,26.9,0.7600000000000001,1.0,87.3,0.9,,,27.877777777777776,2019-09-26,598271,1
6244,28.300000000000004,0.719,0.7,81.96000000000001,0.6,0.79,73.79999999999998,28.2,2019-09-26,501985,0
6245,26.4,0.7024999999999999,0.4,80.575,0.9,,,27.877777777777776,2019-09-26,642067,1
6246,26.459999999999997,0.7471428571428572,1.0,80.61428571428573,0.6,0.79,73.79999999999998,28.2,2019-09-26,501985,1
6247,27.9,0.7185714285714286,1.0,79.74285714285713,0.9,0.7400000000000001,82.39999999999999,28.466666666666665,2019-09-26,607560,1
6248,27.9,0.719,1.0,81.32000000000001,0.9,0.7400000000000001,82.5,29.012499999999996,2019-09-26,502624,1
6249,28.920000000000005,0.7142857142857143,0.8,83.18571428571428,0.7,0.75,77.5,29.000000000000004,2019-09-26,622491,1
6250,27.6,,1.0,,0.6,0.7800000000000001,82.10000000000001,28.02,2019-09-25,579328,1
6251,28.6,0.7385714285714287,1.0,84.21428571428571,0.9,0.7400000000000001,,28.2,2019-09-25,489334,1
6252,27.0,0.7124999999999999,0.7,81.0,1.0,0.71,77.79999999999998,27.999999999999996,2019-09-25,572703,1
6253,29.6,0.7042857142857143,1.0,81.60000000000001,1.0,0.6799999999999999,72.60000000000001,28.119999999999997,2019-09-25,502188,1
6254,29.6,0.7042857142857143,1.0,81.60000000000001,1.0,0.6799999999999999,72.60000000000001,28.119999999999997,2019-09-25,502188,1
6255,28.6,0.7257142857142858,0.7,82.42857142857143,0.7,0.6899999999999998,79.5,28.139999999999997,2019-09-25,519144,1
6256,27.0,0.7399999999999999,0.7,79.2,0.8,0.75,80.39999999999999,28.183333333333334,2019-09-25,621097,1
6257,28.6,0.7114285714285714,0.9,79.17142857142858,0.9,0.7300000000000001,78.70000000000002,27.5,2019-09-25,434671,1
6258,28.6,0.7114285714285714,0.9,79.17142857142858,0.9,0.7300000000000001,78.70000000000002,27.5,2019-09-25,434671,1
6259,27.9,0.7140000000000001,1.0,84.27000000000001,0.6,0.67,77.5,28.266666666666666,2019-09-25,543351,1
6260,30.6,0.72,1.0,80.6,0.5,0.6899999999999998,,28.360000000000003,2019-09-25,594577,1
6261,27.839999999999996,0.7057142857142857,0.8,83.12857142857142,0.7,0.6899999999999998,77.60000000000001,28.549999999999997,2019-09-24,596035,1
6262,26.6,0.7171428571428572,0.4,82.675,0.6,0.7199999999999999,75.89999999999999,28.550000000000004,2019-09-24,641149,1
6263,27.5,0.7142857142857143,0.6,82.1857142857143,0.6,0.7199999999999999,75.89999999999999,28.550000000000004,2019-09-24,642840,0
6264,23.099999999999998,0.731,1.0,84.17999999999999,0.6,0.71,78.20000000000002,27.78,2019-09-24,542882,1
