,Start_Base,End_Base,Event,Respon_Pitcher,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
38,2B,3B,Stolen Base 3B,,593160,Whit Merrifield,605182,Mike Clevinger,595281,Kevin Kiermaier,R,Seby Zavala,664874,5,0,4,False,2023-04-25,Stolen,3B
33,1B,2B,Stolen Base 2B,,676609,José Caballero,663559,Bailey Falter,641487,J.P. Crawford,L,J.T. Realmuto,592663,0,2,5,True,2023-04-25,Stolen,2B
66,1B,2B,Stolen Base 2B,,641487,J.P. Crawford,641401,Connor Brogdon,664034,Ty France,R,J.T. Realmuto,592663,2,5,7,True,2023-04-25,Stolen,2B
31,1B,2B,Stolen Base 2B,,677649,Ezequiel Duran,596133,Luke Weaver,669701,Josh Smith,R,Tyler Stephenson,663886,0,2,4,True,2023-04-25,Stolen,2B
108,1B,2B,Stolen Base 2B,,608671,Travis Jankowski,664747,Alexis Díaz,666969,Adolis García,R,Tyler Stephenson,663886,7,6,9,True,2023-04-25,Stolen,2B
35,1B,2B,Stolen Base 2B,,667452,Corey Julks,656876,Drew Rasmussen,682073,David Hensley,R,Francisco Mejía,642336,0,0,4,True,2023-04-25,Stolen,2B
85,2B,3B,Stolen Base 3B,,643289,Mauricio Dubón,592094,Jason Adam,665161,Jeremy Peña,R,Francisco Mejía,642336,0,5,9,True,2023-04-25,Stolen,3B
14,1B,2B,Stolen Base 2B,,672779,Tucupita Marcano,592789,Noah Syndergaard,457705,Andrew McCutchen,R,Austin Barnes,605131,0,2,1,False,2023-04-25,Stolen,2B
29,1B,2B,Stolen Base 2B,,678225,Ji Hwan Bae,592789,Noah Syndergaard,595978,Austin Hedges,R,Austin Barnes,605131,1,2,2,False,2023-04-25,Stolen,2B
49,1B,2B,Stolen Base 2B,,678225,Ji Hwan Bae,592789,Noah Syndergaard,595978,Austin Hedges,R,Austin Barnes,605131,4,2,4,False,2023-04-25,Stolen,2B
13,1B,2B,Stolen Base 2B,,686668,Brenton Doyle,685410,Peyton Battenfield,678662,Ezequiel Tovar,R,Mike Zunino,572287,0,1,2,True,2023-04-25,Stolen,2B
54,1B,2B,Stolen Base 2B,,676701,Alan Trejo,660853,Enyel De Los Santos,686668,Brenton Doyle,R,Mike Zunino,572287,0,5,6,True,2023-04-25,Stolen,2B
62,1B,2B,Stolen Base 2B,,680757,Steven Kwan,663372,Ryan Feltner,642708,Amed Rosario,R,Elias Díaz,553869,1,5,6,False,2023-04-25,Stolen,2B
77,1B,2B,Stolen Base 2B,,686668,Brenton Doyle,663455,Konnor Pilkington,678662,Ezequiel Tovar,L,Mike Zunino,572287,1,5,8,True,2023-04-25,Stolen,2B
82,3B,,Caught Stealing Home,,664983,Jake McCarthy,672578,Carlos Hernández,606466,Ketel Marte,R,Salvador Perez,521692,4,3,6,False,2023-04-24,Caught,Home
16,1B,,Caught Stealing 2B,,643393,Tony Kemp,660761,José Suarez,665923,Esteury Ruiz,L,Chad Wallach,595453,0,5,2,True,2023-04-24,Caught,2B
90,1B,2B,Stolen Base 2B,,642180,Tyler Wade,681806,Andrew Wantz,649557,Aledmys Díaz,R,Chad Wallach,595453,8,7,8,True,2023-04-24,Stolen,2B
18,1B,,Caught Stealing 2B,,606992,Eric Haase,607067,Colin Rea,668731,Akil Baddoo,R,William Contreras,661388,1,0,3,True,2023-04-24,Caught,2B
70,1B,2B,Stolen Base 2B,,656716,Zach McKinstry,669060,Bryse Wilson,606992,Eric Haase,R,William Contreras,661388,2,4,7,True,2023-04-24,Stolen,2B
43,1B,2B,Stolen Base 2B,,572191,Michael A. Taylor,669711,Greg Weissert,596146,Max Kepler,R,Jose Trevino,624431,4,0,4,False,2023-04-24,Stolen,2B
47,1B,,Caught Stealing 2B,,596146,Max Kepler,669711,Greg Weissert,621043,Carlos Correa,R,Jose Trevino,624431,4,0,4,False,2023-04-24,Caught,2B
19,1B,2B,Stolen Base 2B,,656541,Sam Hilliard,665795,Edward Cabrera,501303,Ehire Adrianza,R,Jacob Stallings,607732,0,0,2,False,2023-04-24,Stolen,2B
74,1B,2B,Stolen Base 2B,,665489,Vladimir Guerrero Jr.,641871,Keynan Middleton,662139,Daulton Varsho,R,Yasmani Grandal,518735,4,2,7,False,2023-04-24,Stolen,2B
48,1B,2B,Stolen Base 2B,,669352,Bubba Thompson,666157,Nick Lodolo,543760,Marcus Semien,L,Tyler Stephenson,663886,4,5,4,True,2023-04-24,Stolen,2B
62,1B,2B,Stolen Base 2B,,677649,Ezequiel Duran,571656,Buck Farmer,665750,Leody Taveras,R,Tyler Stephenson,663886,4,6,5,True,2023-04-24,Stolen,2B
66,1B,2B,Stolen Base 2B,,670770,TJ Friedl,543135,Nathan Eovaldi,668715,Spencer Steer,R,Sandy León,506702,4,6,5,False,2023-04-24,Stolen,2B
9,1B,2B,Stolen Base 2B,,677551,Wander Franco,664353,José Urquidy,668227,Randy Arozarena,R,Martín Maldonado,455117,1,2,1,False,2023-04-24,Stolen,2B
14,1B,,Caught Stealing 2B,,602104,Ramón Urías,519242,Chris Sale,656775,Cedric Mullins,L,Connor Wong,657136,0,1,2,False,2023-04-24,Caught,2B
71,1B,,Caught Stealing 2B,,657136,Connor Wong,641329,Bryan Baker,624414,Christian Arroyo,R,James McCann,543510,5,4,7,True,2023-04-24,Caught,2B
98,1B,2B,Stolen Base 2B,,543063,Brandon Crawford,622098,Drew Smith,527038,Wilmer Flores,R,Francisco Alvarez,682626,5,4,8,False,2023-04-23,Stolen,2B
6,1B,,Caught Stealing 2B,,669357,Nolan Gorman,623167,Chris Flexen,571448,Nolan Arenado,R,Cal Raleigh,663728,0,2,1,True,2023-04-23,Caught,2B
7,3B,score,Caught Stealing 2B,"{'id': 623167, 'link': '/api/v1/people/623167'}",502671,Paul Goldschmidt,623167,Chris Flexen,571448,Nolan Arenado,R,Cal Raleigh,663728,0,2,1,True,2023-04-23,Caught,2B
79,2B,3B,Caught Stealing 2B,,669357,Nolan Gorman,642100,Gabe Speier,666185,Dylan Carlson,L,Cal Raleigh,663728,3,6,6,True,2023-04-23,Caught,2B
80,1B,,Caught Stealing 2B,,571448,Nolan Arenado,642100,Gabe Speier,666185,Dylan Carlson,L,Cal Raleigh,663728,3,6,6,True,2023-04-23,Caught,2B
67,1B,2B,Stolen Base 2B,,682998,Corbin Carroll,506433,Yu Darvish,446334,Evan Longoria,R,Austin Nola,543592,1,5,6,False,2023-04-23,Stolen,2B
15,1B,2B,Stolen Base 2B,,686681,Michael Massey,672282,Reid Detmers,622110,Matt Duffy,L,Chad Wallach,595453,1,1,2,True,2023-04-23,Stolen,2B
15,1B,2B,Stolen Base 2B,,668843,Conner Capel,594798,Jacob deGrom,643393,Tony Kemp,R,Jonah Heim,641680,0,0,2,True,2023-04-23,Stolen,2B
22,2B,3B,Stolen Base 3B,,665750,Leody Taveras,666205,Kyle Muller,543257,Robbie Grossman,L,Shea Langeliers,669127,3,0,2,False,2023-04-23,Stolen,3B
23,1B,2B,Stolen Base 2B,,543760,Marcus Semien,666205,Kyle Muller,543257,Robbie Grossman,L,Shea Langeliers,669127,3,0,2,False,2023-04-23,Stolen,2B
31,1B,2B,Stolen Base 2B,,642180,Tyler Wade,594798,Jacob deGrom,665923,Esteury Ruiz,R,Jonah Heim,641680,3,0,3,True,2023-04-23,Stolen,2B
84,1B,2B,Stolen Base 2B,,608671,Travis Jankowski,594580,Sam Moll,543257,Robbie Grossman,L,Shea Langeliers,669127,4,2,8,False,2023-04-23,Stolen,2B
75,1B,2B,Stolen Base 2B,,686894,Joey Wiemer,672391,Kaleb Ort,663368,Blake Perkins,R,Connor Wong,657136,3,3,7,False,2023-04-23,Stolen,2B
90,1B,2B,Stolen Base 2B,,680776,Jarren Duran,642770,Javy Guerra,657136,Connor Wong,R,Victor Caratini,605170,4,7,8,True,2023-04-23,Stolen,2B
97,1B,2B,Stolen Base 2B,,644374,Yu Chang,642770,Javy Guerra,657077,Alex Verdugo,R,Victor Caratini,605170,4,7,8,True,2023-04-23,Stolen,2B
47,1B,,Caught Stealing 2B,,669743,Alex Call,641927,Bailey Ober,600869,Jeimer Candelario,R,Ryan Jeffers,680777,2,1,5,True,2023-04-23,Caught,2B
30,1B,2B,Stolen Base 2B,,647304,Josh Naylor,666200,Jesús Luzardo,572287,Mike Zunino,L,Nick Fortes,663743,3,1,3,False,2023-04-23,Stolen,2B
48,2B,3B,Stolen Base 3B,,642708,Amed Rosario,666200,Jesús Luzardo,605137,Josh Bell,L,Nick Fortes,663743,4,1,5,False,2023-04-23,Stolen,3B
61,1B,2B,Stolen Base 2B,,665862,Jazz Chisholm Jr.,663986,Trevor Stephan,516416,Jean Segura,R,Mike Zunino,572287,4,1,7,True,2023-04-23,Stolen,2B
2,1B,2B,Stolen Base 2B,,673357,Luis Robert Jr.,621107,Zach Eflin,683734,Andrew Vaughn,R,Christian Bethancourt,542194,0,0,1,True,2023-04-23,Stolen,2B
27,1B,,Caught Stealing 2B,,668227,Randy Arozarena,608337,Lucas Giolito,664040,Brandon Lowe,R,Seby Zavala,664874,3,0,3,False,2023-04-23,Caught,2B
67,1B,2B,Stolen Base 2B,,677551,Wander Franco,621383,Tanner Banks,664040,Brandon Lowe,L,Seby Zavala,664874,4,1,8,False,2023-04-23,Stolen,2B
18,1B,2B,Stolen Base 2B,,643396,Isiah Kiner-Falefa,592332,Kevin Gausman,683011,Anthony Volpe,R,Danny Jansen,643376,0,0,3,False,2023-04-23,Stolen,2B
5,1B,2B,Stolen Base 2B,,660670,Ronald Acuña Jr.,664299,Cristian Javier,663586,Austin Riley,R,César Salazar,663967,0,0,1,False,2023-04-23,Stolen,2B
15,2B,3B,Stolen Base 3B,,663656,Kyle Tucker,608331,Max Fried,682073,David Hensley,L,Chadwick Tromp,644433,0,0,2,True,2023-04-23,Stolen,3B
36,1B,2B,Stolen Base 2B,,669261,Jack Suwinski,668881,Hunter Greene,666801,Rodolfo Castro,R,Curt Casali,592200,1,0,4,False,2023-04-23,Stolen,2B
71,1B,2B,Stolen Base 2B,,467793,Carlos Santana,518585,Fernando Cruz,669261,Jack Suwinski,R,Curt Casali,592200,2,0,8,False,2023-04-23,Stolen,2B
75,2B,3B,Stolen Base 3B,,669261,Jack Suwinski,518585,Fernando Cruz,666801,Rodolfo Castro,R,Curt Casali,592200,2,0,8,False,2023-04-23,Stolen,3B
15,1B,2B,Stolen Base 2B,,592663,J.T. Realmuto,570632,José Ureña,664761,Alec Bohm,R,Brian Serven,661531,1,0,2,False,2023-04-23,Stolen,2B
17,2B,,Caught Stealing 3B,,592663,J.T. Realmuto,570632,José Ureña,665019,Kody Clemens,R,Brian Serven,661531,1,0,2,False,2023-04-23,Caught,3B
54,1B,2B,Stolen Base 2B,,592663,J.T. Realmuto,570632,José Ureña,664761,Alec Bohm,R,Brian Serven,661531,4,3,4,False,2023-04-23,Stolen,2B
41,1B,2B,Stolen Base 2B,,669242,Tommy Edman,622491,Luis Castillo,663457,Lars Nootbaar,R,Cal Raleigh,663728,1,3,4,True,2023-04-22,Stolen,2B
18,1B,2B,Stolen Base 2B,,572233,Christian Walker,605397,Joe Musgrove,656976,Pavin Smith,R,Austin Nola,543592,1,2,1,False,2023-04-22,Stolen,2B
5,1B,2B,Stolen Base 2B,,660670,Ronald Acuña Jr.,664285,Framber Valdez,621566,Matt Olson,L,Martín Maldonado,455117,0,0,1,False,2023-04-22,Stolen,2B
8,2B,3B,Stolen Base 3B,,660670,Ronald Acuña Jr.,664285,Framber Valdez,669221,Sean Murphy,L,Martín Maldonado,455117,0,0,1,False,2023-04-22,Stolen,3B
70,1B,2B,Stolen Base 2B,,660670,Ronald Acuña Jr.,664285,Framber Valdez,621566,Matt Olson,L,Martín Maldonado,455117,3,4,7,False,2023-04-22,Stolen,2B
75,1B,2B,Stolen Base 2B,,665161,Jeremy Peña,489446,Kirby Yates,667452,Corey Julks,R,Sean Murphy,669221,3,5,8,True,2023-04-22,Stolen,2B
29,1B,2B,Stolen Base 2B,,592885,Christian Yelich,676477,Garrett Whitlock,642133,Rowdy Tellez,R,Reese McGuire,624512,3,0,3,False,2023-04-22,Stolen,2B
2,1B,2B,Stolen Base 2B,,595879,Javier Báez,502043,Kyle Gibson,682985,Riley Greene,R,James McCann,543510,0,0,1,True,2023-04-22,Stolen,2B
15,1B,2B,Stolen Base 2B,,676480,Jose Barrero,448179,Rich Hill,592200,Curt Casali,L,Austin Hedges,595978,1,0,2,True,2023-04-22,Stolen,2B
10,1B,2B,Stolen Base 2B,,670764,Taylor Walls,656302,Dylan Cease,666139,Josh Lowe,R,Seby Zavala,664874,2,0,1,False,2023-04-22,Stolen,2B
45,1B,,Caught Stealing 2B,,677551,Wander Franco,641871,Keynan Middleton,668227,Randy Arozarena,R,Seby Zavala,664874,3,2,5,False,2023-04-22,Caught,2B
27,1B,2B,Stolen Base 2B,,642731,Thairo Estrada,656849,David Peterson,573131,Darin Ruf,L,Tomás Nido,621512,5,1,2,False,2023-04-22,Stolen,2B
39,1B,,Caught Stealing 2B,,516782,Starling Marte,657277,Logan Webb,596019,Francisco Lindor,R,Joey Bart,663698,6,2,3,True,2023-04-22,Caught,2B
76,1B,,Caught Stealing 2B,,681584,David Villar,670955,Edwin Uceta,543063,Brandon Crawford,R,Tomás Nido,621512,7,2,7,False,2023-04-22,Caught,2B
61,1B,2B,Stolen Base 2B,,641658,Garrett Hampson,675916,James Karinchak,541645,Avisaíl García,R,Cam Gallagher,595956,1,2,6,True,2023-04-22,Stolen,2B
78,2B,3B,Stolen Base 3B,,650559,Bryan De La Cruz,669212,Eli Morgan,542932,Jon Berti,R,Cam Gallagher,595956,1,3,7,True,2023-04-22,Stolen,3B
26,1B,,Caught Stealing 2B,,650333,Luis Arraez,669456,Shane Bieber,650559,Bryan De La Cruz,R,Mike Zunino,572287,0,2,3,True,2023-04-22,Caught,2B
52,1B,2B,Stolen Base 2B,,605141,Mookie Betts,676714,Brandon Hughes,571970,Max Muncy,L,Tucker Barnhart,571466,2,3,5,True,2023-04-22,Stolen,2B
71,2B,3B,Stolen Base 3B,,664023,Ian Happ,681911,Alex Vesia,621550,Patrick Wisdom,L,Austin Barnes,605131,2,4,6,False,2023-04-22,Stolen,3B
72,1B,2B,Stolen Base 2B,,641355,Cody Bellinger,681911,Alex Vesia,621550,Patrick Wisdom,L,Austin Barnes,605131,2,4,6,False,2023-04-22,Stolen,2B
92,1B,2B,Stolen Base 2B,,621035,Chris Taylor,640470,Adbert Alzolay,605131,Austin Barnes,R,Tucker Barnhart,571466,4,6,8,True,2023-04-22,Stolen,2B
22,2B,3B,Stolen Base 3B,,665828,Oswaldo Cabrera,666201,Alek Manoah,672724,Oswald Peraza,R,Alejandro Kirk,672386,0,0,3,False,2023-04-22,Stolen,3B
24,1B,2B,Stolen Base 2B,,672724,Oswald Peraza,666201,Alek Manoah,683011,Anthony Volpe,R,Alejandro Kirk,672386,0,0,3,False,2023-04-22,Stolen,2B
36,1B,,Caught Stealing 2B,,543807,George Springer,543037,Gerrit Cole,666182,Bo Bichette,R,Jose Trevino,624431,0,0,5,True,2023-04-22,Caught,2B
46,1B,2B,Stolen Base 2B,,662139,Daulton Varsho,676760,Ron Marinaccio,672386,Alejandro Kirk,R,Jose Trevino,624431,0,0,6,True,2023-04-22,Stolen,2B
61,1B,2B,Stolen Base 2B,,641658,Garrett Hampson,675916,James Karinchak,541645,Avisaíl García,R,Cam Gallagher,595956,1,2,6,True,2023-04-21,Stolen,2B
78,2B,3B,Stolen Base 3B,,650559,Bryan De La Cruz,669212,Eli Morgan,542932,Jon Berti,R,Cam Gallagher,595956,1,3,7,True,2023-04-21,Stolen,3B
52,1B,2B,Stolen Base 2B,,677594,Julio Rodríguez,571927,Steven Matz,553993,Eugenio Suárez,L,Willson Contreras,575929,2,2,6,False,2023-04-21,Stolen,2B
25,1B,2B,Stolen Base 2B,,680911,Owen Miller,601713,Nick Pivetta,592885,Christian Yelich,R,Reese McGuire,624512,1,2,3,False,2023-04-21,Stolen,2B
21,1B,,Caught Stealing 2B,,668843,Conner Capel,592351,Jon Gray,643393,Tony Kemp,R,Jonah Heim,641680,4,0,2,True,2023-04-21,Caught,2B
24,1B,,Caught Stealing 2B,,665750,Leody Taveras,676664,JP Sears,543760,Marcus Semien,L,Shea Langeliers,669127,4,0,2,False,2023-04-21,Caught,2B
46,1B,,Caught Stealing 2B,,677649,Ezequiel Duran,676664,JP Sears,669352,Bubba Thompson,L,Shea Langeliers,669127,4,1,4,False,2023-04-21,Caught,2B
85,1B,,Caught Stealing 2B,,608671,Travis Jankowski,663385,Chad Smith,543760,Marcus Semien,R,Shea Langeliers,669127,4,4,7,False,2023-04-21,Caught,2B
52,1B,2B,Stolen Base 2B,,643289,Mauricio Dubón,693821,Bryce Elder,608324,Alex Bregman,R,Sean Murphy,669221,4,1,5,True,2023-04-21,Stolen,2B
89,1B,,Caught Stealing 2B,,667452,Corey Julks,623433,Nick Anderson,676694,Jake Meyers,R,Sean Murphy,669221,4,4,8,True,2023-04-21,Caught,2B
31,1B,,Caught Stealing 2B,,650402,Gleyber Torres,579328,Yusei Kikuchi,518934,DJ LeMahieu,L,Danny Jansen,643376,1,2,3,False,2023-04-21,Caught,2B
81,2B,3B,Stolen Base 3B,,592663,J.T. Realmuto,543272,Brad Hand,543281,Josh Harrison,L,Elias Díaz,553869,3,3,8,False,2023-04-21,Stolen,3B
61,1B,2B,Stolen Base 2B,,668731,Akil Baddoo,642585,Félix Bautista,665155,Nick Maton,R,Adley Rutschman,668939,1,0,9,True,2023-04-21,Stolen,2B
66,1B,2B,Stolen Base 2B,,595879,Javier Báez,642585,Félix Bautista,681481,Kerry Carpenter,R,Adley Rutschman,668939,1,1,9,True,2023-04-21,Stolen,2B
81,1B,2B,Stolen Base 2B,,666139,Josh Lowe,656629,Michael Kopech,623912,Harold Ramírez,R,Yasmani Grandal,518735,5,7,5,False,2023-04-21,Stolen,2B
65,1B,2B,Stolen Base 2B,,664029,Mark Mathias,571882,Derek Law,666801,Rodolfo Castro,R,Tyler Stephenson,663886,3,2,6,False,2023-04-21,Stolen,2B
39,1B,,Caught Stealing 2B,,663538,Nico Hoerner,596082,Jake Reed,664023,Ian Happ,R,Austin Wynns,642851,5,0,4,False,2023-04-21,Caught,2B
89,1B,2B,Stolen Base 2B,,642731,Thairo Estrada,595928,John Curtiss,605204,J.D. Davis,R,Tomás Nido,621512,4,9,7,False,2023-04-20,Stolen,2B
97,1B,,Caught Stealing 2B,,663757,Trent Grisham,614179,José Ruiz,543592,Austin Nola,R,Gabriel Moreno,672515,5,7,9,True,2023-04-20,Caught,2B
15,1B,2B,Stolen Base 2B,,663897,Luke Williams,665871,Javier Assad,605131,Austin Barnes,R,Tucker Barnhart,571466,0,1,2,True,2023-04-20,Stolen,2B
75,1B,2B,Stolen Base 2B,,518692,Freddie Freeman,502202,Brad Boxberger,571970,Max Muncy,R,Tucker Barnhart,571466,2,2,8,True,2023-04-20,Stolen,2B
78,1B,2B,Stolen Base 2B,,571970,Max Muncy,502202,Brad Boxberger,572204,Trayce Thompson,R,Tucker Barnhart,571466,2,2,8,True,2023-04-20,Stolen,2B
17,1B,2B,Stolen Base 2B,,641584,Jake Fraley,672710,Roansy Contreras,571976,Wil Myers,R,Austin Hedges,595978,4,0,2,True,2023-04-20,Stolen,2B
72,2B,3B,Stolen Base 3B,,663697,Jonathan India,670059,Colin Holderman,668715,Spencer Steer,R,Austin Hedges,595978,4,3,8,True,2023-04-20,Stolen,3B
73,1B,2B,Stolen Base 2B,,670770,TJ Friedl,670059,Colin Holderman,668715,Spencer Steer,R,Austin Hedges,595978,4,3,8,True,2023-04-20,Stolen,2B
73,1B,2B,Stolen Base 2B,,643396,Isiah Kiner-Falefa,656353,Tucker Davidson,592450,Aaron Judge,L,Logan O'Hoppe,681351,5,2,6,False,2023-04-20,Stolen,2B
13,1B,2B,Stolen Base 2B,,665161,Jeremy Peña,621244,José Berríos,682073,David Hensley,R,Alejandro Kirk,672386,0,0,2,False,2023-04-19,Stolen,2B
36,1B,,Caught Stealing 2B,,593160,Whit Merrifield,677651,Luis Garcia,595281,Kevin Kiermaier,R,Martín Maldonado,455117,2,0,5,True,2023-04-19,Caught,2B
28,2B,3B,Stolen Base 3B,,683011,Anthony Volpe,656288,Griffin Canning,592450,Aaron Judge,R,Logan O'Hoppe,681351,2,0,3,False,2023-04-19,Stolen,3B
98,1B,2B,Stolen Base 2B,,665828,Oswaldo Cabrera,519043,Matt Moore,624431,Jose Trevino,L,Logan O'Hoppe,681351,2,2,9,False,2023-04-19,Stolen,2B
79,1B,2B,Stolen Base 2B,,680911,Owen Miller,642048,Tayler Saucedo,592885,Christian Yelich,L,Tom Murphy,608596,2,5,9,True,2023-04-19,Stolen,2B
1,1B,2B,Stolen Base 2B,,660670,Ronald Acuña Jr.,607259,Nick Martinez,621566,Matt Olson,R,Austin Nola,543592,0,0,1,True,2023-04-19,Stolen,2B
15,1B,,Caught Stealing 2B,,673490,Ha-Seong Kim,450203,Charlie Morton,543592,Austin Nola,R,Sean Murphy,669221,0,0,2,False,2023-04-19,Caught,2B
61,1B,2B,Stolen Base 2B,,656541,Sam Hilliard,472610,Luis García,607680,Kevin Pillar,R,Austin Nola,543592,1,0,8,True,2023-04-19,Stolen,2B
5,1B,2B,Stolen Base 2B,,665923,Esteury Ruiz,657006,Justin Steele,649557,Aledmys Díaz,L,Tucker Barnhart,571466,0,0,1,False,2023-04-19,Stolen,2B
22,2B,,Caught Stealing 3B,,668843,Conner Capel,657006,Justin Steele,665923,Esteury Ruiz,L,Tucker Barnhart,571466,0,0,3,False,2023-04-19,Caught,3B
48,1B,,Caught Stealing 2B,,663611,Nick Madrigal,663385,Chad Smith,663538,Nico Hoerner,R,Shea Langeliers,669127,1,2,5,True,2023-04-19,Caught,2B
97,2B,3B,Stolen Base 3B,,592192,Mark Canha,571946,Shelby Miller,596019,Francisco Lindor,R,Austin Wynns,642851,2,5,9,True,2023-04-19,Stolen,3B
18,1B,,Caught Stealing 2B,,693049,Oscar Colás,592836,Taijuan Walker,462101,Elvis Andrus,R,J.T. Realmuto,592663,2,2,2,False,2023-04-19,Caught,2B
21,1B,2B,Stolen Base 2B,,607208,Trea Turner,605182,Mike Clevinger,656941,Kyle Schwarber,R,Yasmani Grandal,518735,2,2,3,True,2023-04-19,Stolen,2B
77,1B,2B,Stolen Base 2B,,462101,Elvis Andrus,518886,Craig Kimbrel,673357,Luis Robert Jr.,R,J.T. Realmuto,592663,2,5,8,False,2023-04-19,Stolen,2B
20,1B,2B,Stolen Base 2B,,543760,Marcus Semien,663903,Brady Singer,608671,Travis Jankowski,R,MJ Melendez,669004,0,3,2,True,2023-04-19,Stolen,2B
12,2B,3B,Stolen Base 3B,,666185,Dylan Carlson,518516,Madison Bumgarner,575929,Willson Contreras,L,Gabriel Moreno,672515,3,0,1,False,2023-04-19,Stolen,3B
14,1B,2B,Stolen Base 2B,,571448,Nolan Arenado,518516,Madison Bumgarner,575929,Willson Contreras,L,Gabriel Moreno,672515,3,0,1,False,2023-04-19,Stolen,2B
70,1B,2B,Stolen Base 2B,,691023,Jordan Walker,656981,Peter Solomon,669357,Nolan Gorman,R,Gabriel Moreno,672515,7,4,5,False,2023-04-19,Stolen,2B
103,1B,2B,Stolen Base 2B,,682998,Corbin Carroll,572403,Drew VerHagen,666971,Lourdes Gurriel Jr.,R,Andrew Knizner,668800,14,4,7,True,2023-04-19,Stolen,2B
48,1B,2B,Stolen Base 2B,,641658,Garrett Hampson,502171,Alex Cobb,665862,Jazz Chisholm Jr.,R,Joey Bart,663698,0,1,5,False,2023-04-19,Stolen,2B
96,2B,3B,Stolen Base 3B,,665862,Jazz Chisholm Jr.,666808,Camilo Doval,624585,Jorge Soler,R,Joey Bart,663698,1,1,10,False,2023-04-19,Stolen,3B
97,1B,2B,Stolen Base 2B,,650333,Luis Arraez,666808,Camilo Doval,624585,Jorge Soler,R,Joey Bart,663698,1,1,10,False,2023-04-19,Stolen,2B
64,1B,2B,Stolen Base 2B,,665926,Andrés Giménez,656638,Alex Lange,605137,Josh Bell,R,Eric Haase,606992,1,3,8,True,2023-04-19,Stolen,2B
27,1B,2B,Stolen Base 2B,,668227,Randy Arozarena,686651,Levi Stoudt,670042,Luke Raley,R,Luke Maile,571912,0,6,2,True,2023-04-19,Stolen,2B
35,1B,2B,Stolen Base 2B,,666139,Josh Lowe,686651,Levi Stoudt,622534,Manuel Margot,R,Luke Maile,571912,0,6,3,True,2023-04-19,Stolen,2B
78,1B,2B,Stolen Base 2B,,605131,Austin Barnes,595928,John Curtiss,681546,James Outman,R,Francisco Alvarez,682626,3,0,8,False,2023-04-18,Stolen,2B
113,1B,2B,Stolen Base 2B,,676609,José Caballero,669060,Bryse Wilson,641487,J.P. Crawford,R,Victor Caratini,605170,5,6,11,False,2023-04-18,Stolen,2B
25,1B,2B,Stolen Base 2B,,663647,Ke'Bryan Hayes,570632,José Ureña,668804,Bryan Reynolds,R,Elias Díaz,553869,3,1,3,True,2023-04-18,Stolen,2B
40,1B,,Caught Stealing 2B,,678225,Ji Hwan Bae,570632,José Ureña,672779,Tucupita Marcano,R,Elias Díaz,553869,3,4,4,True,2023-04-18,Caught,2B
74,1B,,Caught Stealing 2B,,663647,Ke'Bryan Hayes,659275,Dinelson Lamet,656582,Connor Joe,R,Elias Díaz,553869,3,5,7,True,2023-04-18,Caught,2B
3,1B,,Caught Stealing 2B,,666182,Bo Bichette,664353,José Urquidy,662139,Daulton Varsho,R,Martín Maldonado,455117,0,0,1,True,2023-04-18,Caught,2B
18,1B,2B,Stolen Base 2B,,658668,Edward Olivares,543135,Nathan Eovaldi,664728,Kyle Isbel,R,Sandy León,506702,1,0,2,False,2023-04-18,Stolen,2B
39,1B,2B,Stolen Base 2B,,673962,Josh Jung,641745,Brad Keller,543257,Robbie Grossman,R,Salvador Perez,521692,1,1,4,True,2023-04-18,Stolen,2B
58,1B,2B,Stolen Base 2B,,664728,Kyle Isbel,543135,Nathan Eovaldi,670032,Nicky Lopez,R,Sandy León,506702,2,3,4,False,2023-04-18,Stolen,2B
64,1B,2B,Stolen Base 2B,,660271,Shohei Ohtani,676760,Ron Marinaccio,543685,Anthony Rendon,R,Kyle Higashioka,543309,2,5,5,True,2023-04-18,Stolen,2B
56,1B,,Caught Stealing 2B,,624428,Adam Frazier,666168,Mason Thompson,669720,Austin Hays,R,Keibert Ruiz,660688,0,1,6,True,2023-04-18,Caught,2B
69,1B,2B,Stolen Base 2B,,656775,Cedric Mullins,605218,Carl Edwards Jr.,668939,Adley Rutschman,R,Keibert Ruiz,660688,0,1,8,True,2023-04-18,Stolen,2B
81,1B,2B,Stolen Base 2B,,669743,Alex Call,642585,Félix Bautista,660688,Keibert Ruiz,R,Adley Rutschman,668939,0,1,9,False,2023-04-18,Stolen,2B
2,1B,2B,Stolen Base 2B,,642731,Thairo Estrada,665795,Edward Cabrera,573262,Mike Yastrzemski,R,Jacob Stallings,607732,0,2,1,True,2023-04-18,Stolen,2B
21,1B,,Caught Stealing 2B,,573262,Mike Yastrzemski,665795,Edward Cabrera,605204,J.D. Davis,R,Jacob Stallings,607732,0,2,3,True,2023-04-18,Caught,2B
41,1B,2B,Stolen Base 2B,,541645,Avisaíl García,596001,Jakob Junis,607732,Jacob Stallings,R,Joey Bart,663698,4,2,4,False,2023-04-18,Stolen,2B
84,1B,2B,Stolen Base 2B,,665862,Jazz Chisholm Jr.,573124,Taylor Rogers,541645,Avisaíl García,L,Joey Bart,663698,4,2,8,False,2023-04-18,Stolen,2B
